Q_heater,T_sec_out_target_C,x_bypass,y_sec,mdot_load_sec,T_load_sec_in_C,T_load_sec_out_C,Q_cold,W_net,W_heater,W_total,COP_net,COP_total,energy_error,status
2678.9473684210525,2.10526315789474,0.4356910445692905,0.9119065563799905,0.07285327787374783,32.62800378305968,2.103235890237329,2679.1167466642128,19622.117257541326,2678.9473684210525,22301.06462596238,0.13653555890532423,0.12013402909676552,0.0022996803234684227,ok
2678.9473684210525,9.736842105263122,0.46246825067480346,0.8832768905329268,0.09653001152926953,32.62800378305968,9.739429472716324,2678.6462422377067,19418.684427635697,2678.9473684210525,22097.63179605675,0.13794169487741362,0.12121870193871645,0.003934931727612317,ok
2678.9473684210525,17.36842105263156,0.48781539301531557,0.8259969743357244,0.14390050222435594,32.62800378305968,17.3688917864298,2678.8617166820222,19277.698257744014,2678.9473684210525,21956.645626165067,0.1389616997250126,0.12200687492490675,0.003262361437294198,ok
2678.9473684210525,25.0,0.5104859092934912,0.6540762902508443,0.2860789079625517,32.62800378305968,24.99891377859791,2679.3224327801604,19190.51410749946,2678.9473684210525,21869.461475920514,0.13961702212725546,0.12251433057600629,0.0039313935014706385,ok
2936.842105263158,-120.0,0.08953410517088353,0.9785492652837651,0.017739757610326288,32.88040490111757,-120.01048355991082,2937.011022711166,29252.761919364933,2936.842105263158,32189.60402462809,0.10040115291701411,0.09124098017683209,0.0014703402175667828,ok
2936.842105263158,-112.36842105263159,0.10395045364884857,0.9775802163103818,0.018541161111314222,32.88040490111757,-112.36828947058657,2936.8357610123394,28492.705493818386,2936.842105263158,31429.547599081543,0.10307325015693923,0.0934418719122181,0.0017156986548419885,ok
2936.842105263158,-104.73684210526315,0.11893699647696601,0.9765013720340537,0.019433365327837557,32.88040490111757,-104.73642969383013,2936.8303689741124,27741.484740208318,2936.842105263158,30678.326845471474,0.10586421009822486,0.09572980898753373,0.0019903988231052445,ok
2936.842105263158,-97.10526315789474,0.13459732584197132,0.9752934447115648,0.020432321223535943,32.88040490111757,-97.10427638405227,2936.818393190537,26999.326033456455,2936.842105263158,29936.16813871961,0.10877376678037638,0.09810268233334911,0.0023021173968802914,ok
2936.842105263158,-89.4736842105263,0.15101926994112508,0.9739323329901418,0.02155796061715272,32.88040490111757,-89.47168647464565,2936.795385295792,26267.991499346062,2936.842105263158,29204.83360460922,0.11180129190192951,0.10055853853015262,0.002660667148673251,ok
2936.842105263158,-81.84210526315789,0.16829700138298895,0.9723875209047962,0.022835520211733552,32.88040490111757,-81.8387045779219,2936.7599200138607,25549.690191607144,2936.842105263158,28486.5322968703,0.1149430735946286,0.10309292438295518,0.003078407651533789,ok
2936.842105263158,-74.21052631578948,0.18652948021238835,0.9706197923235967,0.024297431748385494,32.88040490111757,-74.20563222453453,2936.7165866900723,24847.140539580105,2936.842105263158,27783.98264484326,0.11819132998471382,0.10569818676571661,0.003569123431386315,ok
2936.842105263158,-66.57894736842104,0.20581271864393522,0.9685778931581908,0.02598608235817624,32.88040490111757,-66.57377192184285,2936.6986219995947,24163.731595088106,2936.842105263158,27100.573700351262,0.12153332404157947,0.10836296878694973,0.004146440876540264,ok
